player_id,sleeper_id,player_name,position,team,adp,overall_rank,position_rank_market,canonical_format,source,adp_source_field,retrieved_at,normalized_name,pos_rank
8146,8146,Garrett Wilson,WR,NYJ,64.0,64.0,20.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438235+00:00,garrett wilson,20
4943,4943,Sam Darnold,QB,SEA,65.0,65.0,23.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438238+00:00,sam darnold,23
7526,7526,Jaylen Waddle,WR,DEN,66.0,66.0,21.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438242+00:00,jaylen waddle,21
5892,5892,David Montgomery,RB,HOU,67.0,67.0,19.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438246+00:00,david montgomery,19
2133,2133,Davante Adams,WR,LAR,68.0,68.0,22.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438249+00:00,davante adams,22
12512,12512,Quinshon Judkins,RB,CLE,69.0,69.0,20.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438252+00:00,quinshon judkins,20
11584,11584,Bucky Irving,RB,TB,70.0,70.0,21.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438256+00:00,bucky irving,21
9228,9228,Bryce Young,QB,CAR,71.0,71.0,24.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438259+00:00,bryce young,24
12519,12519,Luther Burden,WR,CHI,72.0,72.0,23.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438263+00:00,luther burden,23
7543,7543,Travis Etienne,RB,NO,73.0,73.0,22.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438266+00:00,travis etienne,22
6790,6790,D'Andre Swift,RB,CHI,74.0,74.0,23.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438270+00:00,d andre swift,23
12529,12529,TreVeyon Henderson,RB,NE,75.0,75.0,24.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438273+00:00,treveyon henderson,24
5927,5927,Terry McLaurin,WR,WAS,76.0,76.0,24.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438277+00:00,terry mclaurin,24
9484,9484,Tucker Kraft,TE,GB,77.0,77.0,5.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438281+00:00,tucker kraft,5
5870,5870,Daniel Jones,QB,IND,78.0,78.0,25.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438284+00:00,daniel jones,25
2216,2216,Mike Evans,WR,SF,79.0,79.0,25.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438288+00:00,mike evans,25
8148,8148,Jameson Williams,WR,DET,80.0,80.0,26.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438291+00:00,jameson williams,26
10859,10859,Sam LaPorta,TE,DET,81.0,81.0,6.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438295+00:00,sam laporta,6
4983,4983,DJ Moore,WR,BUF,82.0,82.0,27.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438298+00:00,dj moore,27
7553,7553,Kyle Pitts,TE,ATL,83.0,83.0,7.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438301+00:00,kyle pitts,7
11620,11620,Rome Odunze,WR,CHI,84.0,84.0,28.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438304+00:00,rome odunze,28
13279,13279,Carnell Tate,WR,TEN,85.0,85.0,29.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438306+00:00,carnell tate,29
12490,12490,Bhayshul Tuten,RB,JAX,86.0,86.0,25.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438310+00:00,bhayshul tuten,25
12506,12506,Harold Fannin,TE,CLE,87.0,87.0,8.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438312+00:00,harold fannin,8
8161,8161,Malik Willis,QB,MIA,88.0,88.0,26.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438315+00:00,malik willis,26
13286,13286,Jadarian Price,RB,SEA,89.0,89.0,26.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438318+00:00,jadarian price,26
4217,4217,George Kittle,TE,SF,90.0,90.0,9.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438320+00:00,george kittle,9
11631,11631,Brian Thomas,WR,JAX,91.0,91.0,30.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438323+00:00,brian thomas,30
8167,8167,Christian Watson,WR,GB,92.0,92.0,31.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438326+00:00,christian watson,31
8228,8228,Jaylen Warren,RB,PIT,93.0,93.0,27.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438329+00:00,jaylen warren,27
1466,1466,Travis Kelce,TE,KC,94.0,94.0,10.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438332+00:00,travis kelce,10
11628,11628,Marvin Harrison Jr,WR,ARI,95.0,95.0,32.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438335+00:00,marvin harrison jr,32
9487,9487,Parker Washington,WR,JAX,96.0,96.0,33.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438338+00:00,parker washington,33
5846,5846,DK Metcalf,WR,PIT,97.0,97.0,34.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438341+00:00,dk metcalf,34
13281,13281,Jordyn Tyson,WR,NO,98.0,98.0,35.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438344+00:00,jordyn tyson,35
10232,10232,Michael Wilson,WR,ARI,99.0,99.0,36.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438347+00:00,michael wilson,36
7021,7021,Rico Dowdle,RB,PIT,100.0,100.0,28.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438350+00:00,rico dowdle,28
7594,7594,Chuba Hubbard,RB,CAR,101.0,101.0,29.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438353+00:00,chuba hubbard,29
13269,13269,Fernando Mendoza,QB,LV,102.0,102.0,27.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438355+00:00,fernando mendoza,27
6819,6819,Michael Pittman,WR,PIT,103.0,103.0,37.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438358+00:00,michael pittman,37
8110,8110,Jake Ferguson,TE,DAL,104.0,104.0,11.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438361+00:00,jake ferguson,11
2449,2449,Stefon Diggs,WR,,105.0,105.0,38.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438365+00:00,stefon diggs,38
8142,8142,Alec Pierce,WR,IND,106.0,106.0,39.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438367+00:00,alec pierce,39
7611,7611,Rhamondre Stevenson,RB,NE,107.0,107.0,30.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438370+00:00,rhamondre stevenson,30
12489,12489,RJ Harvey,RB,DEN,108.0,108.0,31.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438373+00:00,rj harvey,31
13294,13294,Makai Lemon,WR,PHI,109.0,109.0,40.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438375+00:00,makai lemon,40
5967,5967,Tony Pollard,RB,TEN,110.0,110.0,32.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438379+00:00,tony pollard,32
10222,10222,Jayden Reed,WR,GB,111.0,111.0,41.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438382+00:00,jayden reed,41
9500,9500,Josh Downs,WR,IND,112.0,112.0,42.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438384+00:00,josh downs,42
5045,5045,Courtland Sutton,WR,DEN,113.0,113.0,43.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438387+00:00,courtland sutton,43
11586,11586,Blake Corum,RB,LAR,114.0,114.0,33.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438390+00:00,blake corum,33
6806,6806,J.K. Dobbins,RB,DEN,115.0,115.0,34.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438393+00:00,j k dobbins,34
4037,4037,Chris Godwin,WR,TB,116.0,116.0,44.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438396+00:00,chris godwin,44
5012,5012,Mark Andrews,TE,BAL,117.0,117.0,12.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438399+00:00,mark andrews,12
8131,8131,Isaiah Likely,TE,NYG,118.0,118.0,13.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438402+00:00,isaiah likely,13
9756,9756,Jordan Addison,WR,MIN,119.0,119.0,45.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438405+00:00,jordan addison,45
12534,12534,Kyle Monangai,RB,CHI,120.0,120.0,35.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438408+00:00,kyle monangai,35
7567,7567,Kenny Gainwell,RB,TB,121.0,121.0,36.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438411+00:00,kenny gainwell,36
11583,11583,Jonathon Brooks,RB,CAR,122.0,122.0,37.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438414+00:00,jonathon brooks,37
8126,8126,Wan'Dale Robinson,WR,TEN,123.0,123.0,46.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438416+00:00,wan dale robinson,46
9754,9754,Quentin Johnston,WR,LAC,124.0,124.0,47.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438419+00:00,quentin johnston,47
12533,12533,Jacory Croskey-Merritt,RB,WAS,125.0,125.0,38.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438422+00:00,jacory croskey merritt,38
4199,4199,Aaron Jones,RB,MIN,126.0,126.0,39.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438424+00:00,aaron jones,39
8408,8408,Jordan Mason,RB,MIN,127.0,127.0,40.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438427+00:00,jordan mason,40
8136,8136,Rachaad White,RB,WAS,128.0,128.0,41.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438430+00:00,rachaad white,41
13298,13298,KC Concepcion,WR,CLE,129.0,129.0,48.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438433+00:00,kc concepcion,48
5872,5872,Deebo Samuel,WR,,130.0,130.0,49.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438437+00:00,deebo samuel,49
10236,10236,Dalton Kincaid,TE,BUF,131.0,131.0,14.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438441+00:00,dalton kincaid,14
12501,12501,Matthew Golden,WR,GB,132.0,132.0,50.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438444+00:00,matthew golden,50
5022,5022,Dallas Goedert,TE,PHI,133.0,133.0,15.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438446+00:00,dallas goedert,15
11646,11646,Jalen Coker,WR,CAR,134.0,134.0,51.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438450+00:00,jalen coker,51
5947,5947,Jakobi Meyers,WR,JAX,135.0,135.0,52.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438453+00:00,jakobi meyers,52
13417,13417,De'Zhaun Stribling,WR,SF,136.0,136.0,53.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438455+00:00,de zhaun stribling,53
11624,11624,Xavier Worthy,WR,KC,137.0,137.0,54.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438458+00:00,xavier worthy,54
9753,9753,Zach Charbonnet,RB,SEA,138.0,138.0,42.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438461+00:00,zach charbonnet,42
96,96,Aaron Rodgers,QB,PIT,139.0,139.0,28.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438464+00:00,aaron rodgers,28
8134,8134,Khalil Shakir,WR,BUF,140.0,140.0,55.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438466+00:00,khalil shakir,55
8121,8121,Romeo Doubs,WR,NE,141.0,141.0,56.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438470+00:00,romeo doubs,56
3257,3257,Jacoby Brissett,QB,ARI,142.0,142.0,29.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438472+00:00,jacoby brissett,29
12493,12493,Oronde Gadsden,TE,LAC,143.0,143.0,16.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438475+00:00,oronde gadsden,16
8210,8210,Chig Okonkwo,TE,WAS,144.0,144.0,17.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438478+00:00,chig okonkwo,17
12484,12484,Jayden Higgins,WR,HOU,145.0,145.0,57.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438481+00:00,jayden higgins,57
3214,3214,Hunter Henry,TE,NE,146.0,146.0,18.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438484+00:00,hunter henry,18
9480,9480,Brenton Strange,TE,JAX,147.0,147.0,19.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438486+00:00,brenton strange,19
6768,6768,Tua Tagovailoa,QB,ATL,148.0,148.0,30.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438489+00:00,tua tagovailoa,30
8132,8132,Tyler Allgeier,RB,ARI,149.0,149.0,43.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438492+00:00,tyler allgeier,43
10219,10219,Chris Rodriguez,RB,JAX,150.0,150.0,44.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438495+00:00,chris rodriguez,44
7002,7002,Juwan Johnson,TE,NO,151.0,151.0,20.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438498+00:00,juwan johnson,20
8180,8180,Jalen Nailor,WR,LV,152.0,152.0,58.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438501+00:00,jalen nailor,58
11655,11655,Tyrone Tracy,RB,NYG,153.0,153.0,45.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438504+00:00,tyrone tracy,45
12530,12530,Travis Hunter,WR,JAX,154.0,154.0,59.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438507+00:00,travis hunter,59
5844,5844,T.J. Hockenson,TE,MIN,155.0,155.0,21.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438510+00:00,t j hockenson,21
13330,13330,Kenyon Sadiq,TE,NYJ,156.0,156.0,22.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438512+00:00,kenyon sadiq,22
12474,12474,Woody Marks,RB,HOU,157.0,157.0,46.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438515+00:00,woody marks,46
8676,8676,Rashid Shaheed,WR,SEA,158.0,158.0,60.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438518+00:00,rashid shaheed,60
4035,4035,Alvin Kamara,RB,NO,159.0,159.0,47.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438520+00:00,alvin kamara,47
13346,13346,Denzel Boston,WR,CLE,160.0,160.0,61.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438523+00:00,denzel boston,61
1373,1373,Geno Smith,QB,NYJ,161.0,161.0,31.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438526+00:00,geno smith,31
8205,8205,Isiah Pacheco,RB,DET,162.0,162.0,48.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438529+00:00,isiah pacheco,48
13345,13345,Jonah Coleman,RB,DEN,163.0,163.0,49.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438532+00:00,jonah coleman,49
11603,11603,AJ Barner,TE,SEA,164.0,164.0,23.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438535+00:00,aj barner,23
9511,9511,Keaton Mitchell,RB,LAC,165.0,165.0,50.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438537+00:00,keaton mitchell,50
1166,1166,Kirk Cousins,QB,LV,166.0,166.0,32.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438540+00:00,kirk cousins,32
8154,8154,Brian Robinson,RB,ATL,167.0,167.0,51.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438543+00:00,brian robinson,51
9508,9508,Tyjae Spears,RB,TEN,168.0,168.0,52.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438546+00:00,tyjae spears,52
13276,13276,Omar Cooper,WR,NYJ,169.0,169.0,62.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438549+00:00,omar cooper,62
7049,7049,Jauan Jennings,WR,MIN,170.0,170.0,63.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438552+00:00,jauan jennings,63
9502,9502,Tank Dell,WR,HOU,171.0,171.0,64.0,sf_standard,FantasyCalc,overallRank,2026-08-19T03:01:47.438555+00:00,tank dell,64
